comment_id,video_id,comment_text,like_count,comment_date,channel_id
UgxzQUqjTs7Y0R3fP6B4AaABAg,hNPru6FiiM8,"Boss: ""You're fired.""
Me: ""No worries. I have this no job mindset""",6594,2022-08-15,UC0v8pazcEpqfUcM87HdWX2g
UgxzQuxcbLt6OQvS09R4AaABAg,_LfhcJ3MWK4,"i love this guy so much. extreme vocal institute and David Benites as a person is saving my life. im so depressed, in such a horrible part of my life. i never thought i had this in me. about 6 months ago i started practicing, no thoughts just going at it gutterals only. i was so proud of my progress, then i met EVI. I realized not only had I been teaching myself properly, but now theres an entire field of people just like me trying to do the same thing. my heart is so warm with every video, one day i swear to do an in person lesson with this absolute legend.",102,2023-08-31,UCGW6e-9gZRbtSEIWNjjmuHQ
UgxzQxpemU9Vd4QIvQ14AaABAg,ngfaxflMock,"""Today heaven has gained another angel""",111,2023-03-29,UCMzWGXiNIb7QPzF9TpZPohg
UgxzS03t3sf7pnpmMDJ4AaABAg,ko70cExuzZM,I love how she used her Eras team!! The dancers!! They are incredible!,84342,2025-10-05,UCAlgvMeG6hEDvH-d82IBW9A
UgxZSF5mCiWWtDxkVIt4AaABAg,FKs_lc33Wmc,"God, so many people are missing the point and complaining that this photo was chosen. It's because at least some of the people who sent Ally soup were in the room at that moment. That's why it's funny. Also the point was for it to be shameful, and I think showing people who took the time to prepare homemade soup for you that you ended up throwing it away untouched is plenty shameful.",15592,2022-02-12,UCbQRlIMMNzRy3wkwpA8rHcw
UgxzsOOH87pxuo7tb-d4AaABAg,ImzHlWdalhc,"I did this for years but all the advice was always to never add any additional liquid because you're trying to get rid of liquid, but I swore it made caramelizing faster.  Finally, Cooks Illustrated has me vindicated!!!",1244,2022-12-24,UCwovhJyMjRIYnz0jwJZrnbw
UgxZV1jt18-IuXtUAcV4AaABAg,ITdTn_y6F4M,Don’t listen to him guys he has no idea what he’s talking about😭😭😭,211,2022-03-27,UC4wAv6Pvb69afDkU8Ht6TIQ
UgxzX5MSzhLQV_qrhc94AaABAg,D6qq0m8HvHU,You'll be learning it 3 years at least to swim as in this video.,811,2021-10-01,UCzMMZwVI6yDPOnkXUNsF9Yg
Ugxzx67QHQdmxhSVcvB4AaABAg,H4em0XRlkdg,I’m 73 and I cannot recall a time when I needed or wanted to clean lead.,1650,2025-02-03,UCEZ2trplV92NhZvm2lKZ7fQ
UgxZY1I-rmMq-SCmCb14AaABAg,CitM7hHWBM8,Back when our money actually had value and wasn’t made of junk metals,88899,2023-01-15,UC4y-MMhWE1TlFtPZMtbPZIg
Ugy_3Ztyx_SgCgeqZSh4AaABAg,fki6bCXwIHQ,"My lungs,asthma, :: “ Don’t think about it! “
My ADHD :: “ Ok here we go! “",555,2025-11-03,UC3feflKI-juLC0rMbFus8XA
Ugy_5J3H2TzhqWvJcn14AaABAg,JXGj-U0T86I,Never met someone with this kind of dedication to their friend’s happiness. I hope she loved it.,22206,2023-12-09,UCD14hqzieQ8rsoZ6ykTqGig
Ugy_67BBzwb-ivJuFdN4AaABAg,2XVur0Tezg4,"""Oh you touch my tarala MMM my ding ding dong"" Girl what the-",614,2022-12-25,UCVJ0J-cFp7n8wjXyH5wuEMw
Ugy_7H0r-_MGmaw592t4AaABAg,pXRviuL6vMY,When you get older and finally understand the lyrics...,5492,2021-03-26,UCpxpwFT7HnNKRt1Ok7g6gEQ
Ugy_7z3xDyqIzDQrp2d4AaABAg,IZDH4zieLEM,Appreciated,35,2023-01-21,UC_c8ZiGP26RAaubYltKgMfA
Ugy_AYbrogRXmbCEpzJ4AaABAg,H1aZ-myEqyc,This is the best trick for old men since “pull my finger.”,3052,2021-11-28,UCxDXeRDxczgBEOJnNarBfaw
Ugy_CBmCNYqw4jL231l4AaABAg,SVx-ZrVYaqY,At this point my phone has a tragic backstory 💀,3869,2023-04-20,UCY7Sxebt8kHI44cVhtpPhRg
Ugy_etrV-7lQK5daVN94AaABAg,dXpNUig_cPk,"Oh my god, thanks man, now i can sing that one one direction song properly",436,2024-04-05,UCt4ILHIzEHiIUH6rMeTvltg
Ugy_fdfTHTG9SzcHQnN4AaABAg,fDV_-wjqKCM,Volleyball is such an underrated sport,1209,2024-07-14,UCSk3hxXgVl-U1KhGns1ooJw
Ugy_hNWAgMFqueMdl-d4AaABAg,rxYUSD-E5Lg,"Random Christian Guy : I'll teach you about God

The sentinels : Oh, we know him too ! wanna see him ?",6149,2022-07-04,UCBK_a4TuNcgVlxFjm8ZUl0A
Ugy_hRMg53eaqwIdah54AaABAg,wx67BStCv94,“Give me back my pork belly!” That literally got me. XD,6924,2022-10-01,UCzFCVbDegRVF2b0VNj1jjVA
Ugy_JaSzdTBv-6kX-2F4AaABAg,MENm9EvITsg,Food at a fancy restaurant be like:,1576,2023-04-25,UCqq7WMclY80FxOmWOMzZUeg
Ugy_K7tqSMoUCP_y5xB4AaABAg,nxtXQ4XbP3U,The second creeper behind you:🗿🗿🗿,472,2024-09-01,UCdm9kWclQ47_HRrOCjxbtHw
Ugy_lTuVYZb_cBmJTs14AaABAg,DVgsG4-Yc1s,The other costumer was so shocked and scared,221,2023-11-28,UC47mUz1ZtTc7lSVYqtbtHcg
Ugy_nLokVyjnv0TWLV54AaABAg,nopEs-K4ExM,"I love when the ""punishment"" is harmless yet still enough to Want to avoid :) love everything mrbeast does he seems like such a down to earth guy",3035,2022-07-10,UCCkVa83xuRpWJ0EcfD8hHpw
Ugy_oaq7ppc2DfdKv-p4AaABAg,z8Oghe4Ibp0,I'm waiting for that zenith boulder to do a little trolling,112,2022-08-05,UCUZ02C9fEfrDuSvdjbXJd-Q
Ugy_oEbMmgknpnbeKQB4AaABAg,IHY3X7fY6bY,Thanks. Will definitely try this,0,2025-07-07,UCF3lvBy60IQsRpSq7pc__2g
Ugy_ok8mDT7mdgfnyBN4AaABAg,6VVP_gFOI2Y,They hitting the griddy out of pure disrespect for the witch.,13371,2023-02-11,UCTMFWd3xXeErifrE1nL-dmA
Ugy_UB2QRiG5Ccm6JB54AaABAg,hvmIZAvt3jE,"the ""thanks math"" part really perfect! 😁",5,2025-04-11,UC_w5nG6w28qlr5agK7Atu7g
Ugy_x1FTgHmUcsVGPgN4AaABAg,uXUKVWV7FOQ,"Bros the definition of ""and I took that personally""",12457,2023-04-20,UCqRgLB2aM-bCSiTO2CUPMEg
Ugy_z9-Z0LKF7qcR9qJ4AaABAg,u3DY6je2Kvk,"The Warden is a bit like The Hulk, the angrier he gets the stronger he is.",72,2022-06-16,UCAjhtbfj58fNwSqpPCG9Qkg
Ugy--ZJ3MTcbJdJqUUt4AaABAg,4vboA49Orho,If Johnny Depp and Robert Smith had a son....,231,2023-04-17,UCuddbCnBuSzVB5_emxkkKIQ
Ugy-2EMjumtpel4PusZ4AaABAg,AQ4Is00QD_E,"the dentist:I learned to do this from a tutorial 

patient:WHAT",1187,2023-10-04,UC0q--nmA7V1NSFDvW43W8ag
Ugy-2yWlFlv4Yu9IRSV4AaABAg,W0LgNsfXc3A,"I tried this and it was delicious 😋 
Thank you for sharing",8,2024-11-12,UC52kJa8MgheYHrtJZZLegUQ
Ugy-3fOLoMULdDwCogh4AaABAg,ZSMoo4s2YEA,Tennis exhibitions are the best exhibitions  out of any other sports.,480,2024-02-02,UChAUeFP6_jf8CBaKK0TRX7g
Ugy-6xVJFUcqGkIMZOF4AaABAg,CKEK3pC7krg,2026 we are still ama shela-holics❤🔥😮,123,2026-01-01,UCaVh0EAlCNb-Po6kxrgFmag
Ugy-bd2LRXFknLRC71d4AaABAg,9ZUDUG3Im_U,"thanks for the new weight loss tip, i’ll post my results in 150 days",56205,2022-07-05,UCvWAFK_gSUqie8XyvZb3GuQ
Ugy-cINrKaIR40vFt7B4AaABAg,JjvMob6NXXA,And that was me!!!!  They came to us.  We had the worst seats in the house.  They brought us down to the first row.  We were in shock.  It was awesome!  Best night of my life!! Billy Joel is incredible ♥️🇺🇲💯,6414,2023-09-11,UC9NCilDZfCZ0dQHPShFmA-g
Ugy-eKXCkC-zODDFD-J4AaABAg,qLYmbtTZE0w,"As a South Korean, it's so painful to believe that the people in the Northern part of our country are bearing so much pain. There is literally nothing for them to entertain themselves, to laugh, to create happy memories with their loved ones. I wish that a blessing changes their lives forever, so that they can actually have a ""life""...",42,2025-06-22,UCOuhARIwIElpu3z2RrZoUPg
Ugy-EprMxbe2H5K9yXF4AaABAg,SVx-ZrVYaqY,"""Barbers are the simplest form of surgeons"" - change my mind",14579,2023-03-31,UC74nWc8ctt7K1PTEAOI2-zg
Ugy-fKU-lSB1-YWo86B4AaABAg,8SuY--VhMFA,"""Do not steal a car from Ben, because he will find you""
That was oddly threatening 😂😂",4047,2021-09-06,UC5i6AJLug8FvfcAhdbSRozA
Ugy-JObKw8FcS3mijnZ4AaABAg,fh8ainyVIyc,I oh love this 😘🖤🖤🖤🖤🖤,2,2026-01-13,UCRD3JEVc4zPjkJ8Jg-41Nbw
Ugy-mB_f4H6aQ5G-N8B4AaABAg,WqV7LdML-So,Please do one on all the pinches please I really want to learn it,2,2025-08-09,UCBSKiw-l2xApyCWHU_PNCBg
Ugy-mqcZ-NhlkFOWnLF4AaABAg,-TOKupZACj0,I love it when I put my phone on it was insane I was shocked,5,2026-02-08,UCpW450mK1i7eWb-LY2m5-RA
Ugy-Q50AtCdXbnsNcvh4AaABAg,TKLlp-vwddo,I’m Ngl this really worked I definitely recommend,8,2024-08-25,UCaP5xYIiaZIqFLseEhhbF5g
Ugy-qkxj7ZexsHN3xZx4AaABAg,kLbvupI26-A,"“I’ve killed his woman, but at what cost?”",7411,2023-01-30,UC2192wesIqlRC4sZpK8vSuw
Ugy-Sex4wF2s3jFekN14AaABAg,nopEs-K4ExM,7:27 I love that chandeler's car gets into maddness 😂😂,16,2022-07-13,UCMgtKJujYipbZSEuypxkbtg
Ugy-xESjLVrj-CaKiEF4AaABAg,rA52zPpT0kA,His laugh made it even funnier🤣,650,2022-07-20,UCRyPF18_kwuOIu1x68_IEQA
Ugy-zjp5MJCr--PJvVN4AaABAg,Jml8-7o3_MQ,"Don’t forget about having to bribe the dude with the button, that allows the sword to come out",1435,2024-04-01,UCbhcBanPdM_uFytJ1Ojbxbw
Ugy0-JqpOhErjXGWBO14AaABAg,OoGz6kr9YnI,"That was so scummy, but so brilliant at the same time.",3759,2024-07-01,UCMzA753ILZ46dLxECfHkXoA
Ugy00jwLqaTRqXsL9Ax4AaABAg,sFRglCdMUh4,You can just see Henry waiting patiently to put the rest in place 😂,9510,2022-05-18,UCMNM0n24Yn59OLQYPyd3hNA
Ugy02JZDQz60SBJPgMh4AaABAg,nqM2qUvrvo0,Just did this at the dealer and now I have two cars I can't afford..,75929,2022-07-29,UCfMkQPwI-o0wDAOYfFY7RxQ
Ugy05JuwfaDUTPh3fY54AaABAg,RZQoxELDVVk,That right there was a happy snow dog!,62,2023-03-01,UCZ1mmY93stpzVadg3lxlCSw
Ugy06dCVwnoljrpVZ1B4AaABAg,ITdTn_y6F4M,Putting it in a hot pan you get a better crust vs cold and letting it heat up. Crust takes longer to develop that way,410,2022-03-23,UCmm1m5Ro_5Z4L0EeeYlVUww
Ugy0AlXcUtzhabzK3RF4AaABAg,HWohQJ-pesc,"Sorry gully I reported you to the admins and devs sorry, these infinite glitches give unfair advantages and unbalance the meta...",39609,2022-03-25,UCmhTlRAuwdFep1mBBZqXypQ
Ugy0Djsuzq47koOYxzx4AaABAg,95XWeEiGLUo,"Mate this video helped me so much can you do one for 5 hybrid, 3 wood and 3 iron",108,2023-05-02,UCpu4MavEPSXnXnOVF8wASBA
Ugy0F4fXeg9GZFduy314AaABAg,eCY5J_ztzog,Bro that kiss had his heart pumping bro was gonna pass out if he didn’t win,525,2023-02-28,UC5vjmA9wycl_WkDFqnj-jaA
Ugy0hKFEvcFmaFfXqlp4AaABAg,c7ENeKBhJzY,"Yes, you do and not only that but you’re so freaking pretty. I’m envious.❤😚😭🙏",9,2025-09-28,UCjtfLHxoSaTagD-HW3nXyMA
Ugy0I01pLPzumi99gtl4AaABAg,05vfNWH3_QM,""" as long as you don't have any cuts ""

**that one invisible paper cut**",25535,2021-07-09,UCacs5fwuxjPrz1aU8j5GrLA
Ugy0JEWSNtyRzxhHpfN4AaABAg,ImzHlWdalhc,"Necessity is the mother of invention... A few years ago, I needed  to brown/caramelize onions and bell peppers, and I was in a hurry, and I added water to speed things up, and now it's the only way I caramelize veggies.",90,2024-10-16,UCEDMOS00J-ehgNvgkCx_NoQ
Ugy0MIqpXhOM98xnTiJ4AaABAg,6Tobta0eAy0,"Hit it where she ain’t. 
Her: literally everywhere",5971,2022-09-15,UCT2OmavQlGabcQ15bB5ZCQw
Ugy0NYYC7b3M_oDdz994AaABAg,WJfhTGreRCQ,That's so easy bro made it 100 times easier for me ty,193,2023-06-19,UCxUYpboJ-Nq1SGArBm7ZFEQ
Ugy0oOtHcMV4PNcpd5h4AaABAg,05vfNWH3_QM,"Before touching mercury, put sanitizer on your hands. The sanitizer will automatically find cuts you didn’t even know existed, so you'll know whether it’s safe to touch mercury or not",69600,2021-05-16,UCm18WGgtzgwHUIbL38ovbyQ
Ugy0QcL5mfkfaVOCpup4AaABAg,Cp2XWjb8l7E,Ever notice that Dr. Lustig is a pioneer on many of the topics that he talks about? That’s unique. He has deep knowledge and years of focus and deliberate practice. He’s consistent. Enjoyable to listen to as he explains complex topics in terms we can understand. Thanks Dr. Lustig.,34,2025-03-04,UCScSW9lSi-GNyRF-XUUIs5A
Ugy0qmyYqi4dxvI7ftB4AaABAg,GRW4qumQKlQ,His usage of the crowd was amazing. They must have loved that,6053,2022-08-20,UChqrle0QfsTTg-pCdJemwwg
Ugy0sMm-5y4nyvHby_d4AaABAg,XSrolys3uqo,"What a wholesome man, he loves his job and you can tell.",5216,2023-06-10,UC7WsJqCE49sHSPy1_2YrgHA
Ugy0TKV5MyWDY5r6TFp4AaABAg,fLexgOxsZu0,Still listening in february of 2026!,14,2026-02-21,UCqlKiTbBEvwIFd9zQSsrVpg
Ugy0Va7lSl8197n91xl4AaABAg,I3FvM_FgBMU,Number 2 caught me off guard 😂😂😂,1,2026-02-22,UCfr5iQ04t72qzKt0FnYqPVA
Ugy11eHvli6uUNYE6Bd4AaABAg,RAirJi8ufok,❤️cutest 2 secs ever,0,2025-10-18,UCEJQ8dKN77isMDlYPVpo4OA
Ugy13fTBdM1cWJcF1Ih4AaABAg,a-023vdubbM,"NileReddish language translation:
Generic - Dangerous
Cool - Terrifying
Soft and Fluffy - Murderous and Fatal
Yellow liquid - Pee",25624,2022-06-12,UCCDyhEC2EhbXHwVKKmWx7xA
Ugy141iC_80Jg8aNgrt4AaABAg,05vfNWH3_QM,"This is a perfect example of “don’t do it, please ignore the fact that I’m still doing it.”",145073,2021-05-01,UCseSqBzjbkSl-26gZGU_htQ
Ugy14544gc7VkXyClOh4AaABAg,idYAqwUOxZA,Thank you for this video. I’m gonna make this very soon.,0,2026-02-10,UCAYA3NYMVHMzutfE9C8M9tw
Ugy14XfPTkHq-z9z4bV4AaABAg,Eh2nxTqK9qQ,"“Had no idea what to do, so I melted it again” was a clutch idea man",24305,2022-12-29,UCsbeBNoroS5IYldr1snliSg
Ugy15cSDdchW389ibwl4AaABAg,hvmIZAvt3jE,"“What do you study?”

“Magic Interdimensional Sandwiches.”",1563,2024-01-15,UCDUS3ieEZiEIvlILYRkAsiQ
Ugy16nAPzRYTkqzl85p4AaABAg,eOAEpMOo-pA,Umunlad sana sa buhay ang maglike nito✨,4331,2025-02-27,UC_9jaMuk7xHwer_UVG7HiQA
Ugy17ml5DiOQoplq6lR4AaABAg,Kccn1AvHDHY,Hindi kaya tumbasan ng kahit anong salapi❤❤❤,3,2026-01-02,UCT6FQipnwJ82QfzsxWhVCGw
Ugy17Wh0J2BM4VvqI-l4AaABAg,xvOv_lSCi3Q,Before 9/11 they used to tell pilots and stewardess that if someone threatens the safety of the plane follow every single order they make so no one gets hurt,11494,2024-10-27,UC6EqUIZbvy1B3DKr6cdcXFg
Ugy1AZEUXZLmJB4BdIV4AaABAg,QJJDHDhVV_s,Will try this today!,0,2025-06-02,UC3KbS6z11RsBar-o-eGl44g
Ugy1Bj7QNUhqVeoFjrp4AaABAg,dm8c5lZGAAg,Kamya i m surprised to see ur acting skills...u r too good yaar😊,18,2025-02-04,UC81MYTsTUHjGE3fWFUIWspw
Ugy1FXN_p70xvFUOi-h4AaABAg,QJJDHDhVV_s,"I’ve been hitting like this for a while and I was never able to break 250yds on any of my drives.  Always too much loft, but some guy told me that’s how you’re supposed to stand.
Today, I tried out the Elyte X driver and the golf pro asked why I was standing so far behind the ball.  I told him bc someone told me to once and that’s how I’ve always done it.
He had me stand with my sternum lined up with the ball.
291 on my first swing… 🤷🏻‍♂️",20,2025-06-30,UCT10t9QNZBxYajIXu3WLDDQ
Ugy1I0vbscUCwnualzJ4AaABAg,wLxNqtLHwUo,"Raise your hand if you want to see the behind the scenes🤚

                            👇",43708,2023-07-11,UC8vCddKkF2xzlysD5j8DyaA
Ugy1INtmEENETaFQTst4AaABAg,bbw4-yOszDc,Jayson Tatum is a blessed man…,10,2025-03-31,UCqjGZfijy_go7O_90WVuY3g
Ugy1ixdmGok13sByXyl4AaABAg,GukUwrl-Cm8,This was super helpful at 9:10pm in a walmart parking lot. Helped my daughter and myself ❤,654,2023-11-07,UCG85-ZbnbjTYAmDlYJwRYpg
Ugy1K_h-GzLSHbeRQpt4AaABAg,FDUwb3DWfTw,It's the one of the greatest things a solver will learn. There are other notation tricks but this is one that will make your solves much easier.,72,2022-01-09,UCep3ERLBV6LGFmN2fQmXbBA
Ugy1KpjWWmNTxLfRzsR4AaABAg,dniaE2fk_5Y,"*Wait till it become a tree.*
*My grandson : ""Hmm pretty tasty.""*",3358,2022-08-06,UCRDspJ6wq7kI42qxmgtV0yA
Ugy1NdGzSRka3CNCxqx4AaABAg,CKEK3pC7krg,Who else just realised that this is actually a banger?🔥,2740,2025-09-19,UCQGvLkmFukpAAEPeEk9Eq5g
Ugy1ObIRm53hS0i1SF94AaABAg,iiVxaOn0H_k,"“yo bro where my diamonds at?”
“Bro you’re breathing it”",657,2025-08-05,UCgqtUAOyDWP7aBPI_R_GErQ
Ugy1pFDy2kbeOLAfq254AaABAg,9ZUDUG3Im_U,"Dry age Spam:
When regular Spam just isn't salty enough.",795,2023-11-08,UCfzjA4xCJPC0_wXIJOMfr-w
Ugy1QYk3okixsuurz5l4AaABAg,lghlkDA1gVY,"Nobody:

Jimmy: “What happens if you kill a baby villager?”",4552,2020-08-02,UCTIOK6gj793FuyHghueDddQ
Ugy1RrNEufVpJffAhZB4AaABAg,IHkjxLo6jfM,It used to be called the Damianos defence. Now it’s not because we discovered that it doesn’t even defend anything.,1484,2022-06-15,UCQPE_Ot-CYVVDcM1UNYgT3w
Ugy1TBF35YwmbrewLKB4AaABAg,72o9wX4hniU,"If you liked this short, check out other Premier League shorts 👇
https://youtube.com/playlist?list=PLQ_voP4Q3cfcaScJRgWgLgSX3FNMdZC6w",1279,2022-01-13,UCG5qGWdu8nIRZqJ_GgDwQ-w
Ugy1tN_if_50aaGyVGl4AaABAg,EO-b33PusaM,I love how she made the loner sister more natural in her performance and the popular sister more dramatic with the lip-syncing. Really ties the whole thing together nicely 💖,4260,2023-09-21,UCc5tXV06IXsgmdtBI4Eeffg
Ugy1YHMPkw7UZbRcV_F4AaABAg,T3xXp3ZcFfQ,Man looks like a Disney prince,358,2022-11-12,UC8RLnMMcHQu6xE0_LOmRVKg
Ugy1Yjx9SJvS_a7IX454AaABAg,KzKKbCTacf0,These were absolutely amazing and is now my go to dumpling recipe!!!,224,2022-02-26,UCoBypkRyOT_batdlnEt3MnA
Ugy2-gMQi-8YBSezjJN4AaABAg,UYlEEEZ_v7E,Dude literally calling us broke in every possible language😅😅,5718,2023-05-09,UChL6uEGHhWrGp1kOiWeXdew
Ugy24mNZIxSvkF-d_Ft4AaABAg,GhSXnghDBLI,who’s here after lynja died 💔 ❤️‍🩹,739,2026-02-18,UCoLWPKzOo2hXResTFCyizeg
Ugy25BfzwiI6NuQAfo54AaABAg,r6zIGXun57U,진짜 24 월즈 페이커 헌정곡이 이게 맞죠?,1350,2024-09-24,UC8x0NOYYToPt8XU5Cc7f0QQ
Ugy25hWj2GCHwFQs8xt4AaABAg,vJPDvxgWKx4,"As an Italian, I like to see that spaghetti aglio e olio are now known by everyone. Simple but really tasty!",5522,2024-09-30,UC89z9L4FvQMJQNEPwPxQjZw
Ugy2BVeyLVjqsuq1HPl4AaABAg,VDdamDi6oes,Congrats! You made a self-proppelling buzzsaw!,3377,2024-06-20,UCYyGwCPbVoUF1dq6EKGmaLg
Ugy2dMBzCQbnWTKe8Ad4AaABAg,HWohQJ-pesc,Alternate title: “How to make beef fat out of beef fat”,4224,2022-05-28,UC2qLFnN2s7zL5ygVYnlgiog
Ugy2dp3QtziJbGGcwAV4AaABAg,_u8ODxhQK5k,"Good god, Magnus literally prepared that man’s funeral right in front of him 💀",1109,2023-02-14,UCPpH3sEcE27EZ12KDvoRsWw
Ugy2ehqPPJTODWFNAJ54AaABAg,B-AYs6eU42M,"Woah!
Haven't seen a perfect loop in a long time",462,2022-11-11,UC7T4tbGABzuUZtXSd0kyiAw
Ugy2OIA1jc1mJPVOxJx4AaABAg,09R8_2nJtjg,"Young people: “oh my god it’s maroon 5”
Elderly people: “who are they and what are they doing at my son/daughters wedding?”",1817,2019-08-06,UCua_aGkEz6vyP4ELudNGFow
Ugy2pHKRUBa1-4PKbFJ4AaABAg,7kndz6-RJqo,"“Don’t worry about the other team”


The other team:",3457,2021-06-18,UCgMQhbyzP8UbXB3MpAYpC7A
Ugy2TmT-rLPTcqu5FVl4AaABAg,QmXRE-gM22M,THIS IS SO HELPFUL I didn't know you could slap bass upwards!,6,2023-09-22,UCgFofN-OHpUArhjKpd7_xDQ
Ugy2UhFx-tSYcZ6s2XJ4AaABAg,PpHYrgAdGHA,Thank you for the step by step instructions!❤👏🏾👏🏾👏🏾👏🏾✌🏾,4,2024-02-25,UCmWl5O1ZKWFGFgdQ8PJSKEQ
Ugy315dk-9IgQ8gMgmd4AaABAg,0XK1vWCoPss,"the gems look kinda cool, but nothing beats the original",3069,2022-05-11,UCsqIMMiFSu-Oo1DuY7C9UcA
Ugy31A9AMrlvSJ7N06V4AaABAg,jcwaXQ2tGl8,Off the kid’s dome 🤣,4176,2022-08-03,UCja3KvshI_GvYMf9XjIwF4g
Ugy31BrEbh4rfD1IDYV4AaABAg,q4wtHuEj-eA,"Another one I would add, although it applies to right hand fingering in general, is to keep the guitar face more vertical. As a beginner it is natural to tip the lower edge of guitar out so that you can see the strings better, but this means your fingers have to curve more - if only about 10 degrees, it makes a lot of difference. I picked up this small tip recently and it is definitely producing cleaner chords, much less damping from fingers lying on strings.",175,2022-09-28,UCgLazTpHHH6WVOAn1r2YJ8A
Ugy31Mp4G40aWQNIDgl4AaABAg,Ul4YB90_bhU,The last one got me when the plushie said we’re coming for you…….,6,2025-10-18,UCCuqiRgX-9nUIEiOYsUSn-g
Ugy39VoVMh2sfsWuML14AaABAg,eQ0dtJvoNxg,I wanna see coders and developers react to these videos,98,2022-12-02,UCHzqoep6GtMkIMXRZg-UvVA
Ugy3b_fy7flRy_NKu8p4AaABAg,M9XhqdwSAGI,"sala bullet proof jacket se vishwas uth gya, thank you for 3D explaination😆😆",1575,2022-05-23,UCiw0fnTbVxpOiq4Zt9RLN0g
Ugy3B2E2biG_-K1f53Z4AaABAg,W0LgNsfXc3A,Was right on time and on Point!!🙌🏾🙌🏾💯💯,24,2023-03-16,UCWAHM-N_jSSDmoaqOTmdkiA
Ugy3bc2syGPjmvLu7Zd4AaABAg,L4n6sCX5mMg,"Tried it
Loved it
Came back
Liked",50,2023-12-18,UCLWRa8oXdqZBvNLXO7-9zCQ
Ugy3BJ1GurRJRCB0BOt4AaABAg,uXUKVWV7FOQ,“Bro is about to start his villain arc”💀,6525,2023-04-21,UC3HilldK0kJAWVqLbb1hS8A
Ugy3C5DG4AxHHgNIfnZ4AaABAg,L4n6sCX5mMg,I will keep hoping everyday that I will see a video on this channel of you making chinese food.,14,2021-12-01,UCdKJitvh5IDuIXJFXX-fjIw
Ugy3E-FK_ZFb5bWbceV4AaABAg,SNp8fDp9zAU,that clean loop is really impressive,867,2022-10-24,UC67DRRtWtNFCX73qZIqXV7A
Ugy3eWHVUY8FnqDBQcZ4AaABAg,uOrENBYWQOU,Update: It's been 5 days since this was filmed - I'm still alive....for 19 more Life Saving inventions: https://youtu.be/03VxdOzPFSQ,45008,2023-01-04,UCMiJRAwDNSNzuYeN2uWa0pA
Ugy3h6KjVoNrBW28ypF4AaABAg,4rYX4ROqRlg,This is NileRed logo:,22,2026-01-12,UCuCiTjtjUX8bXSyAvNRpOng
Ugy3HPnyWGdXmsm76V94AaABAg,t09H_B6hrm8,"Not only do I love the info, I love the inspo! You guys in the comments are awesome.",6,2025-10-08,UCY_lkAK7J6q1K0nbbhcNQpQ
Ugy3hY274TqpmoXYGkN4AaABAg,dTSF5ed6pCg,"Can we just talk about how the smile on their faces is genuine, you can really tell that they are happy and having a blast🥺❤️❤️❤️❤️❤️❤️❤️❤️❤️",59,2022-05-23,UC02qH2peKkcg6ZMwsQvuFwg
Ugy3JE-zTg88ntKYoxN4AaABAg,e02izlc2RPg,**Woah almost a million likes and still the comments are all small kids who spam emojis**,16,2021-06-15,UCRO90Z6nNjm6aPvDlR5dOHA
Ugy3L4HwAHyNxtoNHQt4AaABAg,FKs_lc33Wmc,Am I the only one who's worried about Ally's bin when the frozen soup blocks start defrosting?!,35200,2021-11-06,UCbs2IRqGxt1Iiag8mHsXO-w
Ugy3NHjCqWWivxtdJ7h4AaABAg,B-AYs6eU42M,100% truth and actual good info from this! Thank you 🙏,0,2026-01-20,UC8qoXoAsahJp7E845TGOZOA
Ugy3oJzPZAUUIQr3noJ4AaABAg,GCM2ZCFzyjk,Very easy I was able to follow it after Training for just 7 years,35,2022-01-19,UC763-lnLEPrtFcmPWBUcvzg
Ugy3RBnKuRESspSAw7B4AaABAg,Y87g8drletk,"Bro took ""back in my day"" to a whole new level",19760,2023-11-14,UC5mhH8eF1OiwUedtPQBHlPg
Ugy3rbO8DxLshpIVSrt4AaABAg,qwjD-KvdjAs,"Cheryl, I appreciate this opportunity to see and hear this beginning lesson. First I noticed that you held your finger close to your chin. Reminds to not move your head up and down with the scale. Also will help with forming proper vowel placement, avoiding the stank face later on as we progress. Thank you so much for this lesson ❤❤❤",627,2023-04-04,UCXTOJEHfBf9AR5fcaJa8WKA
Ugy3sUvnT2TK36u6UOp4AaABAg,9EVd3bBg38E,My string keeps stopping after picking it up with my finger,2,2025-12-27,UCKCZj4QbdBSYnX63C0xOJ_g
Ugy3u119BCX0r3snNzt4AaABAg,8SuY--VhMFA,"""Do not steal Ben's car, he will find you""
Ben's a man of focus, commitment
And sheer fuc*ing will",1667,2021-09-03,UCNzia8ayBR-XzhUbvp54wrg
